ID,TIME(BeiJing),LATITUDE,LONGITUDE,SPEED(M/s),ALT(M),ACCURACY(M),IS_OUTDOOR,MCC,MNC,NETWORK_TYPE,NCI,GNODEB,GCELLID,NR_TAC,NR_ARFCN,NR_BAND,NR_PCI,SS_RSRP,SS_RSRQ,SS_SINR,source_file
23825,20250607 11:32:22.941,29.50602667,106.6975582,42.55,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23826,20250607 11:32:23.967,29.50602246,106.6976839,42.7,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23827,20250607 11:32:24.992,29.50601827,106.6978026,42.41,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23828,20250607 11:32:26.025,29.50601827,106.6978026,42.41,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23829,20250607 11:32:27.040,29.50601708,106.6979183,41.51,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23830,20250607 11:32:28.058,29.50601869,106.6981507,40.82,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23831,20250607 11:32:29.107,29.50601869,106.6981507,40.82,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23832,20250607 11:32:30.720,29.50601869,106.6981507,40.82,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23833,20250607 11:32:31.742,29.5060395,106.6982604,38.7,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23834,20250607 11:32:32.760,29.50608393,106.6985965,39.49,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-76,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23835,20250607 11:32:33.771,29.50608393,106.6985965,39.49,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23836,20250607 11:32:34.784,29.50611138,106.6989247,37.87,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23837,20250607 11:32:35.840,29.5061152,106.6990334,37.76,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23838,20250607 11:32:36.850,29.50611603,106.6991392,37.15,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23839,20250607 11:32:37.866,29.50611186,106.6992419,36.5,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23840,20250607 11:32:38.883,29.50609472,106.6993347,33.7,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23841,20250607 11:32:39.895,29.50608656,106.6994354,34.24,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23842,20250607 11:32:40.913,29.5060864,106.6995322,33.48,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23843,20250607 11:32:41.929,29.50608524,106.699629,33.77,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23844,20250607 11:32:42.946,29.50608409,106.6997257,33.88,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23845,20250607 11:32:45.013,29.50608409,106.6997257,33.88,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23846,20250607 11:32:46.026,29.50607779,106.6999132,33.08,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23847,20250607 11:32:47.039,29.50607963,106.70001,33.12,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23848,20250607 11:32:48.062,29.50608832,106.7002005,32.98,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23849,20250607 11:32:49.085,29.50609317,106.7002933,32.69,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23850,20250607 11:32:50.099,29.50609901,106.7003881,32.65,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23851,20250607 11:32:51.110,29.50609787,106.7004788,32.87,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23852,20250607 11:32:52.121,29.50608773,106.7005676,32.26,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23853,20250607 11:32:53.886,29.50608773,106.7005676,32.26,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23854,20250607 11:32:54.902,29.50607122,106.7008918,39.67,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-79,-14,6,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23855,20250607 11:32:55.922,29.50607103,106.7010095,40.72,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-81,-15,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23856,20250607 11:32:56.939,29.50607084,106.7011302,41.47,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-81,-15,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23857,20250607 11:32:57.952,29.50606864,106.7012519,41.72,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-81,-15,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23858,20250607 11:32:58.966,29.50606864,106.7012519,41.72,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-81,-15,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23859,20250607 11:32:59.979,29.5060415,106.7013487,35.24,331,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-81,-15,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23860,20250607 11:33:01.310,29.50594347,106.7013976,20.84,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-81,-15,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23861,20250607 11:33:02.325,29.50594051,106.7013677,18.61,332,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-81,-15,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23862,20250607 11:33:03.343,29.50595359,106.7013148,25.99,332,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23863,20250607 11:33:04.358,29.50594571,106.701245,27.5,332,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23864,20250607 11:33:05.381,29.50594882,106.7011721,26.42,333,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23865,20250607 11:33:06.401,29.50594784,106.7011602,2.48,333,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23866,20250607 11:33:07.418,29.50594988,106.7011362,9.22,333,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23867,20250607 11:33:08.436,29.50594996,106.7010824,21.74,333,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23868,20250607 11:33:09.783,29.50596419,106.7009377,27,333,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23869,20250607 11:33:10.808,29.50597332,106.7008529,29.7,333,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23870,20250607 11:33:11.982,29.50598546,106.7007621,31.93,333,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23871,20250607 11:33:12.993,29.5059936,106.7006724,32.11,334,3,1,460,1,SA,41339196419,10092577,1027,10121472,428910,N1,531,-80,-15,-1,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23872,20250607 11:33:14.009,29.50598775,106.7005826,31.86,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-83,-17,-7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23873,20250607 11:33:15.025,29.50598191,106.7004848,32.62,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-83,-17,-7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23874,20250607 11:33:16.141,29.50599205,106.7003921,32.54,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-83,-17,-7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23875,20250607 11:33:18.852,29.50598634,106.7002105,31.18,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-83,-17,-7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23876,20250607 11:33:19.862,29.50596863,106.7000369,29.56,335,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-83,-17,-7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23877,20250607 11:33:20.875,29.50596076,106.6999591,27.86,335,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-83,-17,-7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23878,20250607 11:33:21.892,29.50594989,106.6998833,26.46,335,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-83,-17,-7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23879,20250607 11:33:22.910,29.50594902,106.6998045,25.78,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-83,-17,-7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23880,20250607 11:33:24.446,29.50594514,106.6997297,25.78,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-83,-17,-7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23881,20250607 11:33:25.467,29.50594326,106.6996519,26.46,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-74,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23882,20250607 11:33:26.481,29.50594238,106.6995781,25.7,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-74,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23883,20250607 11:33:27.503,29.50594238,106.6995781,25.7,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-74,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23884,20250607 11:33:28.523,29.50595561,106.6994374,24.41,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-74,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23885,20250607 11:33:29.547,29.50595872,106.6993706,24.3,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-74,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23886,20250607 11:33:30.565,29.50596782,106.6993028,24.01,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-74,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23887,20250607 11:33:31.584,29.50596993,106.6992369,23.54,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-74,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23888,20250607 11:33:34.118,29.50596993,106.6992369,23.54,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-74,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23889,20250607 11:33:35.841,29.50597214,106.6991043,23.11,335,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-74,-13,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23890,20250607 11:33:36.858,29.50596445,106.6989207,20.92,335,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-72,-12,5,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23891,20250607 11:33:38.116,29.50595755,106.6988599,20.48,335,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-72,-12,5,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23892,20250607 11:33:41.110,29.50595065,106.698803,20.56,335,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-72,-12,5,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23893,20250607 11:33:43.826,29.50593985,106.6986813,20.16,336,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-72,-12,5,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23894,20250607 11:33:44.837,29.50592814,106.6985058,20.12,336,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-72,-12,5,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23895,20250607 11:33:45.850,29.50592336,106.6983731,24.26,336,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-75,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23896,20250607 11:33:46.865,29.50592548,106.6983003,25.88,336,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-75,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23897,20250607 11:33:47.883,29.50591774,106.6981447,27.22,336,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-75,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23898,20250607 11:33:48.899,29.50591687,106.6980669,27.11,336,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-75,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23899,20250607 11:33:51.111,29.50591687,106.6980669,27.11,336,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-75,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23900,20250607 11:33:53.094,29.505917,106.6979901,26.82,336,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-75,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23901,20250607 11:33:55.686,29.50591525,106.6978415,25.81,336,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-75,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23902,20250607 11:33:56.777,29.50590969,106.6975781,35.71,335,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-75,-14,3,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23903,20250607 11:33:57.795,29.50590522,106.6972589,37.91,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-67,-11,9,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23904,20250607 11:33:58.820,29.50590939,106.6971542,37.55,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-67,-11,9,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23905,20250607 11:33:59.839,29.50591657,106.6970485,37.73,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-67,-11,9,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23906,20250607 11:34:00.854,29.50593373,106.6969467,37.15,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-67,-11,9,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23907,20250607 11:34:01.877,29.50595389,106.696843,37.19,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-67,-11,9,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23908,20250607 11:34:02.897,29.50597306,106.6967363,37.51,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-67,-11,9,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23909,20250607 11:34:04.990,29.50597306,106.6967363,37.51,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-67,-11,9,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23910,20250607 11:34:06.807,29.50598823,106.6966335,36.83,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-67,-11,9,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23911,20250607 11:34:07.820,29.50602472,106.6963313,34.38,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-73,-12,7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23912,20250607 11:34:08.835,29.50602989,106.6962326,34.27,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-73,-12,7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23913,20250607 11:34:10.122,29.50603106,106.6961318,34.85,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-73,-12,7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23914,20250607 11:34:12.672,29.50603523,106.6960311,35.32,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-73,-12,7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23915,20250607 11:34:13.685,29.50605057,106.6958266,35.57,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-73,-12,7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23916,20250607 11:34:14.702,29.50607689,106.6956301,33.95,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-73,-12,7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23917,20250607 11:34:15.718,29.50609105,106.6955304,34.2,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-73,-12,7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23918,20250607 11:34:16.770,29.50610721,106.6954346,34.16,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-73,-12,7,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23919,20250607 11:34:17.788,29.50612237,106.6953389,34.24,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-13,2,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23920,20250607 11:34:18.805,29.50612237,106.6953389,34.24,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-13,2,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23921,20250607 11:34:19.819,29.50614184,106.6950526,32.51,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-13,2,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23922,20250607 11:34:20.833,29.50614101,106.6949569,32.83,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-13,2,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23923,20250607 11:34:21.852,29.50614416,106.6948661,32.9,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-13,2,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23924,20250607 11:34:23.268,29.50615232,106.6947723,32.72,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-13,2,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23925,20250607 11:34:24.282,29.50616148,106.6946786,32.9,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-13,2,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23926,20250607 11:34:25.297,29.50617063,106.6945838,33.16,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-13,2,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23927,20250607 11:34:27.657,29.50618494,106.6944003,32.98,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-78,-13,2,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23928,20250607 11:34:28.669,29.50619211,106.6943035,32.9,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-71,-11,10,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23929,20250607 11:34:29.682,29.50619727,106.6942078,33.05,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-71,-11,10,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23930,20250607 11:34:30.705,29.50620143,106.694114,33.3,334,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-71,-11,10,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23931,20250607 11:34:31.727,29.50620859,106.6940203,32.98,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-71,-11,10,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23932,20250607 11:34:32.745,29.50621474,106.6939315,31.9,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-71,-11,10,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23933,20250607 11:34:34.114,29.50622295,106.6938088,8.68,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-71,-11,10,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23934,20250607 11:34:35.358,29.50622695,106.6938058,0.65,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-71,-11,10,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
23935,20250607 11:34:36.373,29.50622794,106.6938118,0.65,333,3,1,460,1,SA,41342964736,10093497,1024,10119424,428910,N1,438,-71,-11,10,33Thirty-Fifth_UAV_collection-DT-20250607104611ms2.csv
